,Unnamed: 0,refs,trans,model_corrected
0,74724,cardioembolic stroke secondary to af is a devastating event but is largely preventable with appropriate oral anticoagulation ,cardioembolic stroke secondary af is a devastating event but largely preventable with appropriate oral anticoagulation,cardioembolic stroke secondary af is a devastating event but largely preventable with appropriate oral anticoagulation
1,74725,the protect and prevail trials demonstrated that the watchman left atrial appendage closure  device in combination with shortterm warfarin therapy is noninferior to longterm warfarin with respect to a composite endpoint of stroke cardiovascular death and systemic embolism,the protect and prevail trials that the watchman left atrial appendage closure device in combination with shortterm warfarin therapy is noninferior to longterm warfarin with respect to a composite endpoint of stroke cardiovascular death and systemic embolism,the protect and prevail trials suggest that the watchman left atrial appendage closure device  in combination with shortterm warfarin therapy is noninferior to longterm therapy with respect to a composite endpoint of stroke cardiovascular death and systemic embolism
2,74726,importantly the watchman confers a significant reduction in lifethreatening bleeding compared to oac,the watchman confers significant reduction in lifethreatening bleeding compared to oac,the watchman confers significant reduction in lifethreatening bleeding compared to oac
3,74727,although directacting oral anticoagulant  are superior to warfarin in eligible patients several important af populations exist in whom left atrial appendage  closure may be preferable to doac,although directacting oral anticoagulant superior to in eligible patients several important af exist in left atrial closure may be preferable to doac,although directacting oral anticoagulant is superior to doac in eligible patients several important af exist in left atrial closure which may be preferable to doingac
4,74728,populations warranting strong consideration of laac include patients with contraindications to doac endstage renal disease prior intracranial hemorrhage recurrent gastrointestinal bleeding and patients undergoing transcatheter aortic valve replacement or left atrial electrical isolation,populations warranting strong consideration of laac include patients with contraindications doac endstage renal disease prior intracranial hemorrhage recurrent gastrointestinal bleeding and transcatheter aortic valve replacement or left atrial electrical isolation,populations warranting strong consideration of laac include patients with contraindications to doac endstage renal disease prior intracranial hemorrhage recurrent gastrointestinal bleeding and transcatheter aortic valve replacement or left atrial electrical isolation
5,74729,devicerelated thrombosis is an important complication of laac and doac may be preferential to warfarin for prevention and treatment of this complication remains unexplored,devicerelated thrombosis is an important complication of laac and doac may be preferential to warfarin for prevention and treatment of this remains unexplored,devicerelated thrombosis is an important complication of laac and doac may be preferential to warfarin for prevention and treatment of this complication however remains unexplored
6,74730,prospective clinical trials comparing doac to laac in these unique populations are either ongoing or needed,prospective clinical trials comparing doac to laac in these populations are either ongoing or,prospective clinical trials comparing doac to laac in these populations are either ongoing or ongoing
7,74731,to investigate the prevalence of comorbidities among female patients with generalized osteoarthritis  in comparison to an age and sex matched control group,to investigate the prevalence of comorbidities among patients with generalized osteoarthritis in comparison to an age and sex matched control group,to investigate the prevalence of comorbidities among patients with generalized osteoarthritis  in comparison to an age and sex matched control group
8,74732,to identify clusters of comorbidities in both groups,to clusters of comorbidities in both groups,to identify clusters of comorbidities in both groups
9,74733,an observational crosssectional study was conducted,an observational crosssectional was conducted,an observational crosssectional study was conducted
