2	1	0	18	0.14285714285714285
1	0	4	31	0.15625
1	0	1	33	0.058823529411764705
0	0	0	5	0.0
0	0	0	18	0.0
2	1	0	34	0.08108108108108109
1	0	0	29	0.03333333333333333
0	0	0	1	0.0
0	1	0	16	0.058823529411764705
5	0	3	41	0.17391304347826086
1	0	1	0	2.0
1	0	0	5	0.16666666666666666
0	0	0	7	0.0
2	1	0	19	0.13636363636363635
0	0	0	7	0.0
0	0	0	16	0.0
0	0	0	14	0.0
0	0	1	29	0.034482758620689655
0	0	0	1	0.0
0	0	0	1	0.0
0	0	1	10	0.1
0	0	0	18	0.0
1	1	0	1	0.6666666666666666
2	1	0	14	0.17647058823529413
0	0	0	8	0.0
2	0	0	15	0.11764705882352941
2	1	2	17	0.25
0	0	0	10	0.0
12	3	2	80	0.17894736842105263
0	1	1	24	0.08
3	0	0	15	0.16666666666666666
1	0	2	36	0.08108108108108109
3	1	2	18	0.2727272727272727
3	0	3	21	0.25
0	1	1	21	0.09090909090909091
2	0	1	26	0.10714285714285714
4	2	2	38	0.18181818181818182
4	0	2	21	0.24
2	0	1	14	0.1875
0	0	1	22	0.045454545454545456
2	0	2	1	1.3333333333333333
1	0	1	2	0.6666666666666666
0	0	0	7	0.0
0	0	1	18	0.05555555555555555
2	0	0	7	0.2222222222222222
0	0	0	8	0.0
0	0	0	4	0.0
0	0	0	7	0.0
0	0	0	11	0.0
1	0	0	18	0.05263157894736842
1	3	0	10	0.2857142857142857
0	0	0	4	0.0
1	1	1	36	0.07894736842105263
2	0	1	3	0.6
1	1	1	41	0.06976744186046512
3	1	0	15	0.21052631578947367
0	0	0	2	0.0
0	0	0	17	0.0
3	0	0	8	0.2727272727272727
1	0	1	23	0.08333333333333333
1	0	0	0	1.0
0	0	0	15	0.0
1	0	0	23	0.041666666666666664
1	0	1	23	0.08333333333333333
1	1	0	9	0.18181818181818182
0	1	2	31	0.09375
0	0	0	15	0.0
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	32	0.0
1	2	0	7	0.3
3	1	0	7	0.36363636363636365
0	0	0	13	0.0
0	0	0	2	0.0
0	0	0	5	0.0
0	0	1	8	0.125
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	9	0.0
0	0	0	1	0.0
1	1	0	0	1.0
0	0	0	1	0.0
1	0	0	0	1.0
1	0	0	0	1.0
1	0	0	0	1.0
0	0	0	1	0.0
0	0	0	2	0.0
1	0	0	0	1.0
2	0	0	1	0.6666666666666666
0	0	0	5	0.0
0	0	0	6	0.0
1	0	0	8	0.1111111111111111
0	0	0	5	0.0
0	1	1	21	0.09090909090909091
0	0	0	5	0.0
0	0	0	1	0.0
0	0	1	23	0.043478260869565216
0	0	0	3	0.0
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	10	0.0
0	0	0	1	0.0
0	0	0	1	0.0
0	0	2	17	0.11764705882352941
1	0	0	13	0.07142857142857142
0	0	1	12	0.08333333333333333
0	0	0	1	0.0
2	1	0	13	0.1875
0	0	0	10	0.0
1	0	0	25	0.038461538461538464
0	0	0	12	0.0
0	0	0	6	0.0
0	0	0	1	0.0
0	0	0	7	0.0
1	0	1	35	0.05555555555555555
0	0	0	1	0.0
0	0	1	7	0.14285714285714285
0	0	0	21	0.0
1	0	0	8	0.1111111111111111
0	0	0	9	0.0
0	0	0	4	0.0
1	0	1	2	0.6666666666666666
0	0	0	21	0.0
0	0	0	10	0.0
2	0	1	13	0.2
1	0	1	14	0.13333333333333333
1	0	0	34	0.02857142857142857
2	0	0	9	0.18181818181818182
0	0	0	7	0.0
1	3	0	32	0.1111111111111111
0	0	0	14	0.0
0	0	0	9	0.0
1	1	2	8	0.4
0	0	0	1	0.0
0	0	0	1	0.0
2	0	2	15	0.23529411764705882
0	0	0	19	0.0
0	0	0	8	0.0
0	1	1	31	0.0625
1	0	0	10	0.09090909090909091
1	0	2	30	0.0967741935483871
1	0	1	20	0.09523809523809523
1	1	0	17	0.10526315789473684
0	0	1	24	0.041666666666666664
0	1	1	19	0.1
3	1	1	22	0.19230769230769232
3	0	1	19	0.18181818181818182
1	0	0	11	0.08333333333333333
0	0	1	14	0.07142857142857142
1	0	1	12	0.15384615384615385
0	2	0	29	0.06451612903225806
4	0	3	13	0.4117647058823529
1	0	0	6	0.14285714285714285
0	0	0	1	0.0
3	0	1	33	0.1111111111111111
1	0	3	27	0.14285714285714285
1	1	0	22	0.08333333333333333
0	2	1	13	0.2
2	0	0	25	0.07407407407407407
0	0	0	9	0.0
0	0	0	8	0.0
0	0	0	6	0.0
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	6	0.0
0	0	0	1	0.0
0	0	0	1	0.0
3	0	2	29	0.15625
1	1	0	12	0.14285714285714285
3	0	3	46	0.12244897959183673
0	0	0	1	0.0
0	0	1	1	1.0
0	0	0	25	0.0
0	0	0	1	0.0
0	0	0	3	0.0
5	0	5	54	0.1694915254237288
0	0	0	38	0.0
0	0	0	13	0.0
2	0	0	1	0.6666666666666666
0	0	1	4	0.25
2	0	1	4	0.5
0	0	0	1	0.0
1	0	0	3	0.25
0	0	0	2	0.0
3	0	1	33	0.1111111111111111
0	0	0	1	0.0
2	0	0	25	0.07407407407407407
0	0	0	12	0.0
0	0	0	2	0.0
1	0	0	4	0.2
0	0	0	2	0.0
1	0	0	3	0.25
3	1	0	33	0.10810810810810811
0	0	0	8	0.0
2	1	0	36	0.07692307692307693
0	0	0	1	0.0
6	2	1	62	0.12857142857142856
0	0	2	54	0.037037037037037035
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	1	0.0
0	0	0	1	0.0
1	0	1	12	0.15384615384615385
1	2	0	9	0.25
0	0	0	12	0.0
0	0	0	1	0.0
0	0	0	3	0.0
1	2	0	11	0.21428571428571427
0	0	4	27	0.14814814814814814
3	0	1	24	0.14814814814814814
1	0	0	30	0.03225806451612903
1	0	0	2	0.3333333333333333
0	0	0	1	0.0
0	0	0	13	0.0
0	1	0	8	0.1111111111111111
0	0	0	2	0.0
1	0	0	6	0.14285714285714285
2	0	1	7	0.3333333333333333
0	0	0	17	0.0
0	0	1	32	0.03125
5	0	0	19	0.20833333333333334
0	1	3	23	0.16666666666666666
0	0	1	13	0.07692307692307693
1	0	0	17	0.05555555555555555
0	0	0	16	0.0
1	0	1	10	0.18181818181818182
0	0	0	12	0.0
0	0	0	10	0.0
0	0	0	5	0.0
1	0	0	5	0.16666666666666666
0	0	0	8	0.0
0	0	0	1	0.0
0	0	0	2	0.0
0	0	2	2	1.0
3	1	0	15	0.21052631578947367
2	2	0	43	0.0851063829787234
1	0	0	15	0.0625
0	0	0	12	0.0
0	0	0	8	0.0
0	0	0	22	0.0
1	0	1	13	0.14285714285714285
1	0	1	9	0.2
0	0	0	15	0.0
1	1	0	0	1.0
2	1	0	14	0.17647058823529413
0	0	1	4	0.25
0	0	0	1	0.0
1	3	2	27	0.1935483870967742
0	0	0	4	0.0
1	1	2	23	0.16
0	0	0	15	0.0
0	0	0	10	0.0
0	0	0	15	0.0
1	0	1	1	1.0
0	0	1	3	0.3333333333333333
2	1	0	11	0.21428571428571427
0	0	1	22	0.045454545454545456
1	0	0	10	0.09090909090909091
0	0	0	3	0.0
0	0	1	5	0.2
1	0	1	14	0.13333333333333333
0	0	0	10	0.0
0	0	0	8	0.0
0	0	0	9	0.0
1	0	2	17	0.16666666666666666
2	2	0	35	0.10256410256410256
1	0	1	15	0.125
1	0	1	23	0.08333333333333333
1	0	1	24	0.08
0	0	0	15	0.0
0	0	0	13	0.0
0	1	0	1	0.5
2	0	1	25	0.1111111111111111
3	0	0	25	0.10714285714285714
7	1	3	16	0.4583333333333333
2	1	1	12	0.26666666666666666
1	1	1	16	0.16666666666666666
1	0	2	36	0.08108108108108109
1	0	0	13	0.07142857142857142
1	1	2	29	0.12903225806451613
1	0	2	23	0.125
0	0	1	34	0.029411764705882353
0	0	0	5	0.0
0	0	0	5	0.0
0	0	0	5	0.0
1	0	0	0	1.0
0	0	0	26	0.0
0	0	0	8	0.0
0	0	0	1	0.0
3	1	0	6	0.4
0	0	0	7	0.0
0	0	1	17	0.058823529411764705
2	0	3	29	0.16129032258064516
1	0	1	0	2.0
2	0	0	6	0.25
1	0	2	17	0.16666666666666666
0	0	0	1	0.0
4	0	1	2	0.8333333333333334
1	1	2	15	0.23529411764705882
0	0	0	20	0.0
0	0	0	1	0.0
0	0	0	3	0.0
0	0	0	6	0.0
0	0	0	7	0.0
0	1	0	21	0.045454545454545456
0	0	0	2	0.0
0	0	0	3	0.0
0	0	0	17	0.0
1	1	3	24	0.19230769230769232
1	0	0	26	0.037037037037037035
1	1	1	17	0.15789473684210525
0	1	5	17	0.3333333333333333
0	0	0	1	0.0
0	0	0	1	0.0
1	0	0	0	1.0
0	0	0	2	0.0
0	0	0	1	0.0
2	0	0	12	0.14285714285714285
0	0	1	2	0.5
0	0	0	8	0.0
0	0	1	8	0.125
0	0	0	1	0.0
1	0	2	5	0.5
